 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Total Asset Turnover, Fixed Assets Turnover Frequency, Revenue per person, Operating profit per person, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Cash/Current Liability, Current Liability to Assets, Total expense/Assets, Cash Turnover Rate, Fixed Assets to Assets, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Net Income to Total Assets, Equity to Liability,Bankrupt?
0.567786282,0.616114261,0.604047326,0.24233222,0.186675656,0.186675656,0.186675656,0.241278245,0.119615666,0.198915418,0.078695166,0.921304834,0.006054068,0.369637181,0.119579201,0.196523641,0.229385307,0.00062865,0.027299032,0.403507383,0.822375441,0.527583075,0.222747964,0.014229193,0.082772431,0.05709836,0.000118911,0.155645959,0.110933234,0.685358658,0.472672113,0.641957433,0.840313865,0.048836472,0
0.585336128,0.583024422,0.626853686,0.0,0.187265602,0.187265602,0.187265602,0.232674671,0.112042993,0.185132183,0.108625329,0.891374671,0.005118503,0.375507456,0.111941635,0.184058517,0.056971514,4610000000.0,0.013151594,0.404038805,0.811592125,0.382836024,0.214421957,0.024659885,0.045763496,0.007655468,0.000419636,0.606278248,0.121555768,0.667759659,0.465039715,0.689926507,0.823587335,0.034744011,0
0.488470726,0.545518971,0.538947481,0.013260451,0.182377481,0.182377481,0.182377481,0.219532949,0.106505985,0.17428636,0.111829972,0.888170028,0.005707906,0.370849484,0.106535086,0.173305181,0.16191904,0.000450116,0.010792709,0.394427987,0.847869083,0.480914103,0.083222535,0.004217553,0.104460122,0.036427964,5700000000.0,0.178221802,0.110933234,0.662830603,0.463767618,0.595212535,0.804268911,0.033662539,0
0.502071857,0.559256433,0.545318272,0.379491851,0.19063672,0.19063672,0.19063672,0.223787463,0.117661428,0.179031408,0.151162439,0.848837561,0.008046636,0.380325353,0.115605713,0.177513008,0.578710645,0.010149174,0.441070458,0.427183917,0.884780984,0.47858903,0.083983098,0.004639037,0.095797755,0.027539773,1460000000.0,0.059346188,0.123342558,0.668380923,0.463567739,0.681288057,0.80378094,0.02403686,0
0.539609028,0.586186219,0.577011617,0.296993623,0.190552442,0.190552442,0.190552442,0.237590999,0.133458187,0.194245688,0.091302113,0.908697887,0.005665498,0.369989465,0.133413129,0.193265968,0.155922039,0.000379762,0.025686295,0.411750073,0.861080345,0.624173607,0.105222515,0.006781801,0.082033915,0.04365861,73500000.0,0.211854585,0.111671783,0.641339453,0.458838597,0.585133917,0.828175243,0.041826907,0
0.636035685,0.743948975,0.685475668,0.088268043,0.242636214,0.242636214,0.242636214,0.305285052,0.172868659,0.269111998,0.09855791,0.90144209,0.008152448,0.372548274,0.172179068,0.26642033,0.208395802,0.001223257,0.037671665,0.424425047,0.88624232,0.569222913,0.088979966,0.0083486,0.05620228,0.021804492,6380000000.0,0.06663099,0.117138191,0.631964036,0.456479894,0.602085618,0.886185065,0.038567586,0
0.448642324,0.535651984,0.500990417,0.0,0.200244406,0.200244406,0.200244406,0.206769405,0.090383519,0.170219176,0.070320767,0.929679233,0.007187212,0.371689373,0.090380576,0.169210467,0.088455772,0.00058326,0.021476727,0.388729337,0.766201099,0.098784224,0.016283266,0.001675184,0.051215091,0.014044748,1810000000.0,0.092524553,0.112637404,0.645030466,0.460012403,0.57509282,0.798377477,0.054804969,0
0.496416906,0.500599651,0.533593875,0.0,0.182883149,0.182883149,0.182883149,0.19892219,0.087126456,0.158092943,0.136167125,0.863832875,0.005126484,0.375548835,0.087221327,0.15737878,0.050974513,4920000000.0,0.021171217,0.382533186,0.768010068,0.305092753,0.179452999,0.010752484,0.088277424,0.018451736,0.000384034,0.491905138,0.120281382,0.685335594,0.467190846,0.619436237,0.776357303,0.027071159,0
0.160581095,0.178805059,0.183200385,0.0,0.134128355,0.134128355,0.134128355,0.163656992,0.057487175,0.129472019,0.222843668,0.777156332,0.006143889,0.395236455,0.057444591,0.128451851,0.257871064,0.00287923,0.018383444,0.368874517,0.801304374,0.372121959,0.184173206,0.004213308,0.231986053,0.108345128,7880000000.0,0.049949898,0.110933234,0.462998148,0.438494876,0.178074219,0.591716223,0.015066907,0
0.452883537,0.517280855,0.504041972,0.0,0.178374278,0.178374278,0.178374278,0.201191264,0.091604918,0.163817127,0.166943798,0.833056202,0.005541722,0.378559462,0.091943915,0.163230526,0.112443778,0.000264774,0.011024779,0.391092467,0.862391047,0.658003241,0.231616597,0.012651787,0.096879789,0.031355966,0.000217154,0.234349615,0.127431855,0.550864125,0.445173347,0.554477503,0.786626521,0.021420037,0
0.610052162,0.650512429,0.650998447,0.187063468,0.213476044,0.213476044,0.213476044,0.269263496,0.150964905,0.228063569,0.100674184,0.899325816,0.005312691,0.372405124,0.150911134,0.222600106,0.136431784,0.000180803,0.011095281,0.403688293,0.851591955,0.508171207,0.142384553,0.010806685,0.06959062,0.017612805,0.000132726,0.371508846,0.116379619,0.70485222,0.474737779,0.671651232,0.853885368,0.037700479,0
0.492321942,0.540885303,0.5452112,0.245976313,0.173991825,0.173991825,0.173991825,0.216129337,0.098607605,0.172704677,0.121988088,0.878011912,0.005531934,0.37375834,0.098531112,0.171397331,0.098950525,0.000177777,0.010857336,0.393308609,0.796516507,0.343863727,0.117093572,0.008416564,0.073508305,0.014667091,0.000133814,0.25673885,0.118465022,0.661050673,0.46303696,0.600500834,0.799959149,0.030603193,0
0.539511529,0.587549062,0.586969324,0.107500759,0.18692849,0.18692849,0.18692849,0.232674671,0.110414461,0.185659411,0.082927714,0.917072286,0.005865915,0.370987043,0.110419008,0.18466179,0.139430285,0.00035631,0.00774349,0.395185545,0.807694452,0.288524612,0.115188899,0.007047585,0.086442711,0.036759377,9990000000.0,0.178508337,0.111081189,0.663976733,0.46559945,0.59552589,0.824989368,0.046264405,0
0.51776922,0.578772351,0.569355961,0.120761211,0.179343475,0.179343475,0.179343475,0.231729224,0.114567218,0.185207502,0.133899689,0.866100311,0.005238386,0.373646504,0.113846956,0.184111304,0.179910045,0.000247375,0.012346694,0.396214468,0.809427788,0.329016272,0.068092907,0.003328744,0.108308345,0.045039338,440000000.0,0.348051615,0.115902007,0.635723212,0.457907206,0.589533483,0.820900818,0.027586853,0
0.508409301,0.579481029,0.565287221,0.0,0.190510303,0.190510303,0.190510303,0.228987426,0.104388893,0.184830911,0.125736917,0.874263083,0.005397562,0.375139515,0.104401778,0.181879195,0.211394303,0.000415317,0.02231394,0.395072477,0.762130087,0.332197032,0.124947387,0.00512787,0.12910347,0.025744197,7920000000.0,0.23997331,0.110933234,0.655798436,0.461869684,0.552989711,0.816231374,0.029597346,0
0.540389022,0.601286524,0.582418759,0.20832068,0.214571657,0.214571657,0.214571657,0.252150893,0.12669978,0.207802968,0.100643952,0.899356048,0.009301582,0.370031963,0.126500236,0.206839605,0.182908546,0.002193843,0.087901532,0.426335904,0.849552121,0.602092414,0.066525981,0.003426659,0.102768024,0.011530207,4100000000.0,0.04138775,0.111303274,0.61231861,0.45162696,0.605813532,0.83560914,0.037719768,0
0.492126944,0.534398168,0.546710209,0.190302662,0.179006363,0.179006363,0.179006363,0.216602061,0.097467633,0.170746404,0.088702119,0.911297881,0.005259243,0.371911927,0.097415604,0.169745871,0.085457271,0.000108936,0.004979217,0.392449289,0.811037809,0.373170718,0.089825966,0.008105295,0.058458786,0.038884676,0.000116702,0.421091735,0.115424935,0.615438459,0.451526164,0.58013013,0.797456465,0.043118805,0
0.506898065,0.565525512,0.561753841,0.061848365,0.182166786,0.182166786,0.182166786,0.227852888,0.110170182,0.182345409,0.182694924,0.817305076,0.005102486,0.384316782,0.109694335,0.181389036,0.071964018,6960000000.0,0.010451948,0.396904186,0.749491241,0.250554245,0.021855458,0.001387536,0.083288149,0.01234817,3760000000.0,0.529594345,0.136805042,0.652108408,0.460561963,0.587413681,0.810394468,0.019245177,0
0.405450202,0.462112952,0.449702875,0.0,0.163246387,0.163246387,0.163246387,0.199773093,0.090546372,0.158695488,0.046165009,0.953834991,0.006178817,0.37148695,0.090502711,0.157680416,0.029985007,0.00010591,0.022734016,0.371248954,0.827921986,0.232389066,0.166528392,0.018559374,0.0472396,0.03229267,0.000536014,0.163515509,0.110933234,0.642291441,0.4589436,0.621575118,0.750109578,0.083105685,0
0.48915322,0.543938072,0.542855613,0.0,0.200581518,0.200581518,0.200581518,0.219627494,0.099014738,0.172403404,0.048341748,0.951658252,0.005533129,0.370394312,0.099019656,0.171465199,0.128935532,0.000257209,0.018242439,0.393512132,0.807174726,0.242083107,0.05510574,0.00660724,0.043875761,0.025636948,4120000000.0,0.290132113,0.110933234,0.62389055,0.449803935,0.61935804,0.804062471,0.079470802,0
0.393652806,0.491550371,0.433534986,0.0,0.151742447,0.151742447,0.151742447,0.199111279,0.07458676,0.164946901,0.112343925,0.887656075,0.005305683,0.374384622,0.074576188,0.163939371,0.043478261,9680000000.0,0.003945185,0.376902377,0.749036354,0.171963528,0.013687527,0.000725155,0.099901994,0.065649719,3950000000.0,0.320227751,0.113052158,0.536940897,0.435450604,0.449972257,0.775251833,0.033495235,0
0.525422903,0.570976886,0.570908507,0.264702905,0.186296406,0.186296406,0.186296406,0.228798336,0.112042993,0.183927092,0.093871875,0.906128125,0.005277986,0.37253709,0.110655137,0.182128045,0.064467766,8400000000.0,0.005223037,0.396632822,0.717359496,0.077696707,0.026408377,0.002194268,0.063525723,0.029634715,462000000.0,0.384288069,0.114331911,0.641596811,0.458918739,0.61412851,0.816976627,0.040614571,0
0.476868327,0.539467946,0.52647358,0.358335864,0.173106907,0.173106907,0.173106907,0.216223882,0.09657194,0.172478723,0.075762615,0.924237385,0.005407379,0.369854143,0.09658508,0.171480281,0.071964018,0.00012104,0.025034149,0.394156622,0.83605283,0.253780587,0.051614147,0.019737208,0.013429212,0.050473527,7690000000.0,0.310746282,0.111472702,0.659495141,0.464696184,0.603314082,0.800461441,0.050778294,0
0.533369083,0.590002181,0.576583329,0.203664338,0.215877966,0.215877966,0.215877966,0.247896379,0.11595147,0.202530692,0.097802098,0.902197902,0.006949865,0.370343985,0.115963978,0.201598673,0.145427286,0.000951674,0.024611136,0.399753511,0.79575493,0.387514652,0.093238821,0.006550942,0.075213333,0.028372853,7080000000.0,0.087912803,0.11191003,0.606202244,0.449844456,0.559517837,0.830067988,0.038887914,0
0.501974358,0.562745312,0.552224423,0.175625063,0.177700055,0.177700055,0.177700055,0.22511109,0.108867356,0.179935226,0.12419506,0.87580494,0.005141334,0.372707081,0.108643966,0.178991026,0.109445277,0.000146004,0.018448071,0.399538681,0.778391385,0.457189151,0.010008333,0.000419676,0.126345808,0.016642355,998000000.0,0.387861093,0.110933234,0.645356868,0.459769813,0.611356506,0.812510683,0.029999309,0
0.494613172,0.549771042,0.54344451,0.082397004,0.173149046,0.173149046,0.173149046,0.219911128,0.101376109,0.174587633,0.145539196,0.854460804,0.005987772,0.372532617,0.101340238,0.173652062,0.24137931,0.001036402,0.024907833,0.39402094,0.819905333,0.472839823,0.08339333,0.002914519,0.151687831,0.036150484,3900000000.0,0.114020905,0.110981102,0.590383844,0.450077267,0.532677729,0.804106075,0.02510745,0
0.524935407,0.583733101,0.567856952,0.233424436,0.189836079,0.189836079,0.189836079,0.243263685,0.11619575,0.199216691,0.157934516,0.842065484,0.006213522,0.370513976,0.116191965,0.198303295,0.302848576,0.001531151,0.060467371,0.401528685,0.767116673,0.496397323,0.123820586,0.004835196,0.135707686,0.032165292,4730000000.0,0.093450661,0.112486092,0.624251833,0.456255059,0.605841155,0.824971509,0.022852518,0
0.476332082,0.540558221,0.528079662,0.0,0.170999958,0.170999958,0.170999958,0.21518389,0.094861982,0.169993221,0.0929649,0.9070351,0.005863078,0.373957408,0.09485075,0.16899178,0.028485757,8550000000.0,0.020513197,0.390934172,0.724857763,0.172259917,0.010283948,0.000639007,0.085108959,0.013258667,374000000.0,0.176015966,0.112029936,0.642814332,0.459243528,0.595232285,0.797464994,0.041041794,0
0.500365622,0.55031618,0.555971947,0.022370685,0.20500611,0.20500611,0.20500611,0.224071098,0.102760362,0.175868042,0.069202165,0.930797835,0.005545059,0.37053187,0.102732587,0.174911394,0.11844078,0.000205011,0.013048779,0.394473214,0.822349259,0.307199791,0.069824003,0.005935214,0.062085584,0.030153954,6900000000.0,0.26205131,0.110933234,0.649964574,0.461782204,0.569665503,0.878513147,0.055695168,0
0.485545751,0.554186655,0.538305048,0.049296487,0.177615777,0.177615777,0.177615777,0.226529262,0.103656054,0.179106726,0.171690298,0.828309702,0.005604264,0.382392084,0.103098995,0.177829726,0.047976012,0.000242836,0.182785717,0.470014247,0.776553864,0.180710632,0.013129626,0.000402296,0.173085691,0.009858434,3010000000.0,0.140473988,0.112136652,0.643766281,0.459399196,0.578447049,0.808855396,0.020724939,0
0.528932872,0.590601832,0.5832218,0.071667173,0.174328937,0.174328937,0.174328937,0.227947433,0.105773146,0.181140318,0.03050458,0.96949542,0.006067249,0.369637181,0.105647565,0.180061835,0.076461769,0.000199715,0.017622608,0.405734832,0.836380481,0.359667583,0.197154206,0.03492572,0.029542308,0.027559906,0.000293517,0.188025858,0.110933234,0.643499966,0.459703855,0.610583723,0.829761968,0.122374742,0
0.450202311,0.50496075,0.499277263,0.0,0.329358223,0.329358223,0.329358223,0.194667675,0.098119046,0.150410484,0.051092904,0.948907096,0.006263438,0.369637181,0.097643591,0.150094261,0.092953523,0.000374466,0.014887711,0.392437982,0.800341355,0.301068909,0.049708244,0.004795582,0.054645975,0.045195232,5290000000.0,0.151543879,0.110933234,0.658822457,0.466789404,0.584838835,0.779701154,0.075320762,0
0.483595769,0.543938072,0.531666577,0.247393461,0.171379209,0.171379209,0.171379209,0.218776591,0.098119046,0.174888906,0.224929709,0.775070291,0.005294476,0.38401818,0.09808328,0.173885831,0.430284858,0.001352618,0.164566779,0.393670428,0.797128151,0.758560489,0.011840068,0.000308427,0.203674002,0.030920697,298000000.0,0.1644457,0.121988852,0.635803597,0.458458971,0.562399806,0.799447702,0.014890399,0
0.590503583,0.654382904,0.654799507,0.004656342,0.219417639,0.219417639,0.219417639,0.260470833,0.13793665,0.209836559,0.018441818,0.981558182,0.032379869,0.369637181,0.137948442,0.206251414,0.133433283,0.008148237,0.027566353,0.420852084,0.980463701,0.876566391,0.575419937,0.130999659,0.022881838,0.038962279,0.000521353,0.00959938,0.110933234,0.809791822,0.650803571,0.695233962,0.861242205,0.189134725,0
0.55881636,0.621783689,0.603458429,0.162364612,0.200834352,0.200834352,0.200834352,0.245816394,0.116277176,0.200873691,0.059437071,0.940562929,0.02065374,0.369637181,0.116289674,0.198733127,0.16041979,0.005336335,0.087243512,0.432984329,0.858312468,0.481158495,0.051507396,0.00441267,0.061597681,0.009174657,3990000000.0,0.014218175,0.110933234,0.655909844,0.464609831,0.556913185,0.842714311,0.06489814,0
0.395066543,0.465274749,0.460517158,0.0,0.146896465,0.146896465,0.146896465,0.207998487,0.088429281,0.162988627,0.037639447,0.962360553,0.00547576,0.370050975,0.088401974,0.16285348,0.059970015,787000000.0,0.002928778,0.387315981,0.890913641,0.586300823,0.402838535,0.062030632,0.034058551,0.088298322,0.000849519,0.3344487,0.111757539,0.758335842,0.531301675,0.498556011,0.762689878,0.100829577,0
0.528104129,0.586676843,0.580652069,0.0,0.178500695,0.178500695,0.178500695,0.229649239,0.108948783,0.186337275,0.134292711,0.865707289,0.00601533,0.374438303,0.108961519,0.181064776,0.145427286,0.000450873,0.011062967,0.396180548,0.857664393,0.768359905,0.354180663,0.01376005,0.136407533,0.02264067,0.00035199,0.122960163,0.111757779,0.763763345,0.482138274,0.542904666,0.818037555,0.027498988,0
0.525520402,0.583460532,0.581615718,0.046158518,0.182756732,0.182756732,0.182756732,0.232674671,0.109355916,0.185734729,0.116485776,0.883514224,0.005266556,0.374201211,0.108928949,0.184066058,0.08095952,0.000108936,0.008586578,0.396926799,0.779013402,0.263639516,0.013247133,0.000945403,0.074039477,0.017480445,1880000000.0,0.384235897,0.117693537,0.636491323,0.457876829,0.595268112,0.823295928,0.032199866,0
0.660459221,0.721598343,0.698592002,0.153659277,0.267666765,0.267666765,0.267666765,0.325139454,0.211139158,0.275664683,0.022855761,0.977144239,0.010288453,0.369637181,0.210212191,0.274247794,0.215892054,0.002323961,0.045077332,0.442233328,0.984758281,0.839431538,0.403801276,0.079526364,0.026524953,0.016778681,0.000220503,0.046901882,0.110933234,0.788171137,0.599041642,0.680304449,0.898986349,0.157853371,0
0.53375908,0.59392717,0.581776326,0.169652799,0.188276937,0.188276937,0.188276937,0.233525574,0.107157398,0.190630413,0.104423013,0.895576987,0.005447785,0.372248553,0.106942205,0.188469949,0.322338831,0.000471298,0.105741521,0.405146876,0.801626628,0.378129194,0.023408404,0.002039028,0.060574276,0.045632593,871000000.0,0.309187548,0.117795161,0.63737184,0.457934251,0.573603143,0.826101728,0.036257829,0
0.48691074,0.533035325,0.534289844,0.187670817,0.178163583,0.178163583,0.178163583,0.214711166,0.102353229,0.170595767,0.071257974,0.928742026,0.005477901,0.369637181,0.102105623,0.16956489,0.167916042,0.000312434,0.015586857,0.394529748,0.879490039,0.613509793,0.451787228,0.03328664,0.071702045,0.041308277,0.000270495,0.282572835,0.110933234,0.656130654,0.463852253,0.63902084,0.797266333,0.054063168,0
0.518012967,0.57015918,0.566732694,0.0,0.172727656,0.172727656,0.172727656,0.226245627,0.103900334,0.187994276,0.173746108,0.826253892,0.005290583,0.382522932,0.103888807,0.178350049,0.082458771,0.000127092,0.007667112,0.39420185,0.760555684,0.164458551,0.070641325,0.003700042,0.101054492,0.013193102,0.000100414,0.329881848,0.128976998,0.668914429,0.463102184,0.58541403,0.81054063,0.020432021,0
0.279676303,0.283362407,0.30301408,0.0,0.0,0.0,0.0,0.180296871,0.076133865,0.142728026,1.0,0.0,0.0,0.357440341,0.07614767,0.141701229,0.289355322,0.001031863,0.006445074,0.388152688,0.0,0.526010068,0.102117692,0.000542807,1.0,0.197692496,615000000.0,0.141474926,0.110933234,0.685924364,0.460397824,0.569252833,0.705558504,0.0,0
0.426948764,0.487788923,0.475400182,0.0,0.160085964,0.160085964,0.160085964,0.203082159,0.093966289,0.160955035,0.104090456,0.895909544,0.00594097,0.372187044,0.093963229,0.159972853,0.04197901,0.000149787,0.029214341,0.387576039,0.706208977,0.078177562,0.009421131,0.000634793,0.078448691,0.020508189,2270000000.0,0.151266786,0.111119817,0.645478459,0.459891079,0.583547845,0.766125067,0.036378032,0
0.493881929,0.555004361,0.538786873,0.328778216,0.178458556,0.178458556,0.178458556,0.220478397,0.107401677,0.17722377,0.181001905,0.818998095,0.005682962,0.380998607,0.107357467,0.176261217,0.188905547,0.000690682,0.021588355,0.395332534,0.788763211,0.372821686,0.099974332,0.003089746,0.171597238,0.024758297,6450000000.0,0.131753241,0.115299989,0.611659252,0.454847998,0.493881512,0.802384237,0.019462603,0
0.447911081,0.490242041,0.499544944,0.0,0.175677384,0.175677384,0.175677384,0.200529451,0.08989496,0.159674625,0.112222995,0.887777005,0.005195839,0.375244641,0.090779553,0.15928663,0.092953523,0.000105153,0.022261064,0.387338595,0.769914129,0.126789258,0.027852612,0.001833485,0.080309042,0.018205727,3250000000.0,0.434291933,0.116331456,0.651728683,0.461254314,0.572042654,0.771248103,0.033531893,0
0.630429484,0.63710205,0.662936988,0.263285758,0.235893978,0.235893978,0.235893978,0.292616054,0.185489781,0.254123673,0.133446201,0.866553799,0.005036607,0.372967659,0.185467455,0.253238821,0.146926537,0.000138439,0.013468854,0.405531309,0.763168401,0.270730715,0.024988328,0.001444438,0.09152272,0.020968104,2060000000.0,0.575304164,0.116319331,0.620605603,0.455025118,0.693363245,0.850863254,0.0276904,0
